CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Country
15075,78,1,773.03,3,At-Risk,United Kingdom
12965,90,1,771.91,3,At-Risk,United Kingdom
17409,185,2,771.85,2,Lost,United Kingdom
14662,29,4,771.17,1,Loyal Customers,United Kingdom
16770,58,5,770.1,1,Loyal Customers,United Kingdom
14412,43,2,770.03,3,At-Risk,United Kingdom
16480,76,1,769.29,3,At-Risk,United Kingdom
13356,81,1,768.24,3,At-Risk,United Kingdom
17516,16,5,768.08,1,Loyal Customers,United Kingdom
14550,11,2,765.62,3,At-Risk,United Kingdom
14672,235,2,765.55,2,Lost,United Kingdom
17695,132,2,765.34,3,At-Risk,United Kingdom
14885,132,1,765.32,3,At-Risk,United Kingdom
17268,108,4,763.64,1,Loyal Customers,United Kingdom
17466,11,2,763.28,3,At-Risk,United Kingdom
16470,52,4,762.39,1,Loyal Customers,United Kingdom
15599,27,2,761.74,3,At-Risk,United Kingdom
14883,19,6,761.59,1,Loyal Customers,United Kingdom
16205,31,4,761.38,1,Loyal Customers,United Kingdom
17425,20,2,759.17,3,At-Risk,United Kingdom
16036,88,2,758.92,3,At-Risk,United Kingdom
15568,3,3,758.29,1,Loyal Customers,United Kingdom
12413,67,3,758.1,1,Loyal Customers,France
17979,36,4,757.71,1,Loyal Customers,United Kingdom
17461,23,3,757.46,1,Loyal Customers,United Kingdom
15223,226,2,755.75,2,Lost,United Kingdom
13370,372,1,754.87,2,Lost,United Kingdom
18104,38,1,754.64,3,At-Risk,United Kingdom
13730,136,2,752.6,3,At-Risk,United Kingdom
16256,267,1,752.43,2,Lost,United Kingdom
12908,177,2,750.0,2,Lost,United Kingdom
17146,106,3,749.78,1,Loyal Customers,United Kingdom
14923,51,1,749.1,3,At-Risk,United Kingdom
15074,106,1,748.87,3,At-Risk,United Kingdom
15656,46,4,748.5,1,Loyal Customers,United Kingdom
16859,145,2,747.81,3,At-Risk,United Kingdom
13623,31,5,747.78,1,Loyal Customers,United Kingdom
14201,61,7,747.44,1,Loyal Customers,United Kingdom
16261,18,4,746.83,1,Loyal Customers,United Kingdom
14050,32,2,746.36,3,At-Risk,United Kingdom
17034,17,3,745.52,1,Loyal Customers,United Kingdom
14790,17,4,745.06,1,Loyal Customers,United Kingdom
13950,12,4,745.06,1,Loyal Customers,United Kingdom
13236,25,2,744.85,3,At-Risk,United Kingdom
13354,72,1,743.53,3,At-Risk,United Kingdom
16730,53,3,743.11,1,Loyal Customers,United Kingdom
12374,26,1,742.93,3,At-Risk,Austria
12465,18,2,742.19,3,At-Risk,Belgium
13753,288,1,741.26,2,Lost,United Kingdom
13900,184,3,740.95,2,Lost,United Kingdom
17692,128,4,740.94,1,Loyal Customers,United Kingdom
17974,25,3,740.79,1,Loyal Customers,United Kingdom
15252,37,2,740.78,3,At-Risk,United Kingdom
12603,22,1,739.2,3,At-Risk,Germany
14756,16,1,738.96,3,At-Risk,United Kingdom
12976,212,1,738.6,2,Lost,United Kingdom
15045,152,2,735.66,3,At-Risk,United Kingdom
18156,13,2,734.94,3,At-Risk,United Kingdom
15215,47,3,734.94,1,Loyal Customers,United Kingdom
16362,33,5,734.77,1,Loyal Customers,United Kingdom
16146,158,3,734.13,1,Loyal Customers,United Kingdom
17812,13,4,732.16,1,Loyal Customers,United Kingdom
13575,24,5,732.07,1,Loyal Customers,United Kingdom
16099,51,3,731.9,1,Loyal Customers,United Kingdom
13736,6,2,731.9,3,At-Risk,United Kingdom
16491,47,1,731.5,3,At-Risk,United Kingdom
14778,128,2,730.86,3,At-Risk,United Kingdom
18035,36,3,730.4,1,Loyal Customers,United Kingdom
12468,188,2,729.54,2,Lost,Germany
13077,2,4,729.27,1,Loyal Customers,United Kingdom
17666,4,2,728.16,3,At-Risk,United Kingdom
17888,22,8,726.05,1,Loyal Customers,United Kingdom
14869,9,2,725.7,3,At-Risk,United Kingdom
14055,107,1,725.64,3,At-Risk,United Kingdom
16140,66,2,725.18,3,At-Risk,United Kingdom
15584,24,4,725.11,1,Loyal Customers,United Kingdom
12723,4,5,725.07,1,Loyal Customers,France
15636,90,2,724.76,3,At-Risk,United Kingdom
12475,54,1,723.38,3,At-Risk,Germany
17521,30,3,723.21,1,Loyal Customers,United Kingdom
15272,58,2,721.94,3,At-Risk,United Kingdom
18062,174,3,720.52,1,Loyal Customers,United Kingdom
16023,47,3,719.81,1,Loyal Customers,United Kingdom
14179,41,2,719.78,3,At-Risk,United Kingdom
14725,25,1,718.08,3,At-Risk,United Kingdom
17884,4,4,717.45,1,Loyal Customers,United Kingdom
15274,5,2,716.57,3,At-Risk,United Kingdom
12535,92,2,716.35,3,At-Risk,France
15400,93,5,716.2,1,Loyal Customers,United Kingdom
17029,111,2,716.0,3,At-Risk,United Kingdom
15330,33,2,714.96,3,At-Risk,United Kingdom
15757,66,2,714.42,3,At-Risk,United Kingdom
12616,96,2,713.3,3,At-Risk,France
13169,64,2,712.88,3,At-Risk,United Kingdom
13147,11,4,712.8,1,Loyal Customers,United Kingdom
17761,33,1,712.78,3,At-Risk,United Kingdom
13416,44,2,712.5,3,At-Risk,United Kingdom
13587,64,1,712.4,3,At-Risk,United Kingdom
17642,120,2,712.29,3,At-Risk,United Kingdom
15855,137,5,712.24,1,Loyal Customers,United Kingdom
13705,8,3,711.86,1,Loyal Customers,United Kingdom
17179,179,3,711.79,2,Lost,United Kingdom
13249,93,3,711.41,1,Loyal Customers,United Kingdom
17472,192,3,710.29,2,Lost,United Kingdom
14867,186,3,710.28,2,Lost,United Kingdom
14127,123,3,709.71,1,Loyal Customers,United Kingdom
16136,60,3,709.38,1,Loyal Customers,United Kingdom
15951,9,2,708.22,3,At-Risk,United Kingdom
16449,198,2,707.69,2,Lost,United Kingdom
12453,135,1,707.09,3,At-Risk,Austria
16364,12,2,707.04,3,At-Risk,United Kingdom
16309,107,2,706.57,3,At-Risk,United Kingdom
14880,78,3,706.19,1,Loyal Customers,United Kingdom
14126,8,3,706.13,1,Loyal Customers,United Kingdom
15038,59,6,705.49,1,Loyal Customers,United Kingdom
16015,4,3,705.39,1,Loyal Customers,United Kingdom
16882,67,3,705.12,1,Loyal Customers,United Kingdom
17934,52,2,704.25,3,At-Risk,United Kingdom
12612,75,1,704.04,3,At-Risk,Germany
12883,25,4,703.47,1,Loyal Customers,United Kingdom
18082,26,1,703.37,3,At-Risk,United Kingdom
15103,32,2,703.36,3,At-Risk,United Kingdom
15574,178,4,702.25,1,Loyal Customers,United Kingdom
16997,289,3,702.0,2,Lost,United Kingdom
14198,19,4,701.4,1,Loyal Customers,United Kingdom
14356,80,2,701.23,3,At-Risk,United Kingdom
17321,9,2,700.86,3,At-Risk,United Kingdom
13238,18,4,700.73,1,Loyal Customers,United Kingdom
17734,54,3,700.63,1,Loyal Customers,United Kingdom
15800,108,2,699.08,3,At-Risk,United Kingdom
13258,12,3,698.58,1,Loyal Customers,United Kingdom
17423,47,2,698.41,3,At-Risk,United Kingdom
17796,41,4,697.9,1,Loyal Customers,United Kingdom
15053,5,3,697.79,1,Loyal Customers,United Kingdom
14829,30,4,697.55,1,Loyal Customers,United Kingdom
13596,6,2,697.04,3,At-Risk,United Kingdom
15700,173,2,696.68,2,Lost,United Kingdom
17397,23,2,696.41,3,At-Risk,United Kingdom
14009,199,2,695.61,2,Lost,United Kingdom
14959,65,4,695.42,1,Loyal Customers,United Kingdom
15304,61,8,694.4,1,Loyal Customers,United Kingdom
12925,5,2,694.05,3,At-Risk,United Kingdom
14643,171,2,693.81,2,Lost,United Kingdom
12410,309,2,693.33,2,Lost,Switzerland
13601,46,2,693.32,3,At-Risk,United Kingdom
14111,15,4,692.85,1,Loyal Customers,United Kingdom
17198,24,3,692.22,1,Loyal Customers,United Kingdom
17733,39,2,692.19,3,At-Risk,United Kingdom
13838,6,4,691.73,1,Loyal Customers,United Kingdom
16212,20,2,690.34,3,At-Risk,United Kingdom
18085,331,2,689.95,2,Lost,United Kingdom
13023,65,2,689.9,3,At-Risk,United Kingdom
15181,67,3,689.48,1,Loyal Customers,United Kingdom
18196,96,2,689.13,3,At-Risk,United Kingdom
17502,10,4,689.1,1,Loyal Customers,United Kingdom
13799,117,2,688.86,3,At-Risk,United Kingdom
16642,5,2,688.33,3,At-Risk,United Kingdom
12658,19,1,686.05,3,At-Risk,Germany
16122,74,4,684.42,1,Loyal Customers,United Kingdom
16495,4,3,684.41,1,Loyal Customers,United Kingdom
15669,41,4,684.34,1,Loyal Customers,United Kingdom
12942,132,3,683.9,1,Loyal Customers,United Kingdom
17874,186,6,683.46,1,Loyal Customers,United Kingdom
14222,178,1,683.17,2,Lost,United Kingdom
12838,34,2,683.13,3,At-Risk,United Kingdom
15582,25,3,682.91,1,Loyal Customers,United Kingdom
13548,97,2,682.41,3,At-Risk,United Kingdom
18135,30,5,681.91,1,Loyal Customers,United Kingdom
12478,4,1,680.99,3,At-Risk,Greece
13524,41,5,680.18,1,Loyal Customers,United Kingdom
16872,78,3,680.02,1,Loyal Customers,United Kingdom
15322,86,1,679.68,3,At-Risk,United Kingdom
13430,19,2,679.45,3,At-Risk,United Kingdom
14788,8,2,679.44,3,At-Risk,United Kingdom
17994,122,4,678.49,1,Loyal Customers,United Kingdom
13925,93,4,678.25,1,Loyal Customers,United Kingdom
13607,41,1,678.01,3,At-Risk,United Kingdom
13388,132,2,677.1,3,At-Risk,United Kingdom
13040,9,2,676.99,3,At-Risk,United Kingdom
16377,268,1,676.2,2,Lost,United Kingdom
15626,75,2,675.8,3,At-Risk,United Kingdom
17462,61,2,675.69,3,At-Risk,United Kingdom
13325,82,1,675.3,3,At-Risk,United Kingdom
16418,45,3,675.27,1,Loyal Customers,United Kingdom
13355,123,1,674.7,3,At-Risk,United Kingdom
13464,59,1,674.68,3,At-Risk,United Kingdom
17749,179,2,674.52,2,Lost,United Kingdom
13951,177,3,674.45,2,Lost,United Kingdom
14504,48,4,673.26,1,Loyal Customers,United Kingdom
18121,150,2,673.1,3,At-Risk,United Kingdom
14628,92,2,671.96,3,At-Risk,United Kingdom
17883,4,4,671.77,1,Loyal Customers,United Kingdom
12638,34,1,671.69,3,At-Risk,Sweden
17299,12,4,669.11,1,Loyal Customers,United Kingdom
12418,113,1,668.58,3,At-Risk,Switzerland
14342,22,4,668.56,1,Loyal Customers,United Kingdom
13741,72,3,668.43,1,Loyal Customers,United Kingdom
16383,75,2,668.36,3,At-Risk,United Kingdom
15031,5,4,668.14,1,Loyal Customers,United Kingdom
18022,36,1,668.11,3,At-Risk,United Kingdom
16268,72,2,667.65,3,At-Risk,United Kingdom
15969,3,3,666.1,1,Loyal Customers,United Kingdom
17777,25,3,665.86,1,Loyal Customers,United Kingdom
17105,160,2,665.78,3,At-Risk,United Kingdom
16056,46,1,664.85,3,At-Risk,United Kingdom
13963,309,4,664.54,2,Lost,United Kingdom
16208,45,2,664.26,3,At-Risk,United Kingdom
15643,192,3,664.0,2,Lost,United Kingdom
14720,6,3,663.81,1,Loyal Customers,United Kingdom
13240,97,4,663.65,1,Loyal Customers,United Kingdom
16573,85,2,663.61,3,At-Risk,United Kingdom
14451,61,2,662.59,3,At-Risk,United Kingdom
16014,38,3,662.38,1,Loyal Customers,United Kingdom
18218,212,2,662.08,2,Lost,United Kingdom
16774,68,4,661.52,1,Loyal Customers,United Kingdom
13028,23,2,661.32,3,At-Risk,United Kingdom
14603,275,1,660.0,2,Lost,United Kingdom
15492,29,2,659.46,3,At-Risk,United Kingdom
13518,86,1,659.44,3,At-Risk,United Kingdom
13759,34,2,659.41,3,At-Risk,United Kingdom
16357,34,3,658.88,1,Loyal Customers,United Kingdom
14150,36,2,658.64,3,At-Risk,United Kingdom
17779,22,3,658.57,1,Loyal Customers,United Kingdom
16696,136,4,657.9,1,Loyal Customers,United Kingdom
14818,74,3,657.8,1,Loyal Customers,United Kingdom
12577,36,3,657.8,1,Loyal Customers,France
15648,205,2,657.35,2,Lost,United Kingdom
17459,44,2,657.3,3,At-Risk,United Kingdom
15677,50,1,657.23,3,At-Risk,United Kingdom
16157,16,3,656.69,1,Loyal Customers,United Kingdom
13049,65,2,656.68,3,At-Risk,United Kingdom
16708,46,1,656.63,3,At-Risk,United Kingdom
16127,40,1,656.25,3,At-Risk,United Kingdom
14894,86,1,655.75,3,At-Risk,United Kingdom
16444,47,4,654.67,1,Loyal Customers,United Kingdom
14651,68,2,654.6,3,At-Risk,United Kingdom
17398,115,3,653.38,1,Loyal Customers,United Kingdom
18151,135,2,653.35,3,At-Risk,United Kingdom
13496,11,2,653.33,3,At-Risk,United Kingdom
15205,86,2,653.24,3,At-Risk,United Kingdom
14044,27,4,652.82,1,Loyal Customers,United Kingdom
14548,151,2,652.8,3,At-Risk,United Kingdom
17523,12,4,652.74,1,Loyal Customers,United Kingdom
14034,23,3,651.82,1,Loyal Customers,United Kingdom
16734,53,3,650.51,1,Loyal Customers,United Kingdom
16469,24,4,650.43,1,Loyal Customers,United Kingdom
15571,12,4,650.43,1,Loyal Customers,United Kingdom
16969,40,3,650.41,1,Loyal Customers,United Kingdom
17373,41,4,646.92,1,Loyal Customers,United Kingdom
12589,29,2,646.68,3,At-Risk,France
15651,37,3,646.3,1,Loyal Customers,United Kingdom
17545,44,3,645.96,1,Loyal Customers,United Kingdom
14855,120,2,645.65,3,At-Risk,United Kingdom
12719,6,2,644.95,3,At-Risk,France
17312,139,3,644.3,1,Loyal Customers,United Kingdom
16431,214,3,642.81,2,Lost,United Kingdom
14020,17,2,642.8,3,At-Risk,United Kingdom
13034,55,2,642.77,3,At-Risk,United Kingdom
15384,170,2,642.41,2,Lost,United Kingdom
17046,158,1,642.02,3,At-Risk,United Kingdom
15297,11,3,641.94,1,Loyal Customers,United Kingdom
12365,292,2,641.38,2,Lost,Cyprus
12624,107,2,641.13,3,At-Risk,France
13417,5,2,640.83,3,At-Risk,United Kingdom
13318,2,3,640.76,1,Loyal Customers,United Kingdom
12631,58,1,640.5,3,At-Risk,Finland
14301,118,1,640.14,3,At-Risk,United Kingdom
15919,20,2,639.89,3,At-Risk,United Kingdom
17515,32,4,639.02,1,Loyal Customers,United Kingdom
18160,58,2,638.06,3,At-Risk,United Kingdom
14754,45,2,638.05,3,At-Risk,United Kingdom
14664,20,2,637.89,3,At-Risk,United Kingdom
14128,61,2,637.5,3,At-Risk,United Kingdom
14481,165,2,636.51,2,Lost,United Kingdom
15829,100,2,636.14,3,At-Risk,United Kingdom
15773,6,1,635.68,3,At-Risk,United Kingdom
14000,212,1,635.66,2,Lost,United Kingdom
16139,19,3,635.41,1,Loyal Customers,United Kingdom
17985,23,1,634.95,3,At-Risk,United Kingdom
13892,27,4,632.97,1,Loyal Customers,United Kingdom
14220,248,2,632.4,2,Lost,United Kingdom
16306,214,6,632.27,2,Lost,United Kingdom
18183,228,2,632.07,2,Lost,United Kingdom
13822,6,2,632.0,3,At-Risk,United Kingdom
14021,156,3,631.9,1,Loyal Customers,United Kingdom
15244,66,2,631.57,3,At-Risk,United Kingdom
13539,86,3,631.34,1,Loyal Customers,United Kingdom
17990,237,3,630.84,2,Lost,United Kingdom
13046,31,2,629.31,3,At-Risk,United Kingdom
13525,15,2,628.78,3,At-Risk,United Kingdom
14687,107,1,628.38,3,At-Risk,United Kingdom
16022,261,1,628.28,2,Lost,United Kingdom
15028,9,4,627.13,1,Loyal Customers,United Kingdom
13546,13,3,626.99,1,Loyal Customers,United Kingdom
15402,149,2,626.77,3,At-Risk,United Kingdom
14036,285,1,626.65,2,Lost,United Kingdom
13914,12,2,626.45,3,At-Risk,United Kingdom
14382,27,1,626.07,3,At-Risk,United Kingdom
16750,45,5,623.93,1,Loyal Customers,United Kingdom
16718,370,1,623.75,2,Lost,United Kingdom
12649,108,3,623.51,1,Loyal Customers,Germany
15147,241,1,623.5,2,Lost,United Kingdom
13368,257,2,623.4,2,Lost,United Kingdom
15258,169,2,623.16,2,Lost,United Kingdom
17499,290,1,622.88,2,Lost,United Kingdom
15182,155,2,622.85,3,At-Risk,United Kingdom
17460,95,6,622.43,1,Loyal Customers,United Kingdom
15768,116,3,621.83,1,Loyal Customers,United Kingdom
18217,30,2,621.75,3,At-Risk,United Kingdom
16915,10,6,621.68,1,Loyal Customers,United Kingdom
17640,87,1,621.66,3,At-Risk,United Kingdom
14152,76,2,621.29,3,At-Risk,United Kingdom
13402,128,2,621.23,3,At-Risk,United Kingdom
16141,89,1,620.4,3,At-Risk,United Kingdom
12667,59,1,620.13,3,At-Risk,Finland
14529,61,3,620.04,1,Loyal Customers,United Kingdom
13493,276,2,618.63,2,Lost,Switzerland
16613,71,1,618.59,3,At-Risk,United Kingdom
13145,40,4,618.52,1,Loyal Customers,United Kingdom
12596,52,2,618.27,3,At-Risk,Spain
16134,22,2,618.09,3,At-Risk,United Kingdom
13301,104,4,618.09,1,Loyal Customers,United Kingdom
14593,22,3,617.99,1,Loyal Customers,United Kingdom
14377,192,2,617.05,2,Lost,United Kingdom
16442,2,3,616.79,1,Loyal Customers,United Kingdom
16311,18,2,616.26,3,At-Risk,United Kingdom
14905,158,2,616.15,3,At-Risk,United Kingdom
16005,13,4,615.39,1,Loyal Customers,United Kingdom
15275,38,1,615.14,3,At-Risk,United Kingdom
16566,16,5,614.66,1,Loyal Customers,United Kingdom
16116,212,1,612.78,2,Lost,United Kingdom
12513,113,1,612.29,3,At-Risk,France
18149,51,3,612.08,1,Loyal Customers,United Kingdom
15232,114,2,612.06,3,At-Risk,United Kingdom
15645,19,1,612.01,3,At-Risk,United Kingdom
16109,219,2,611.88,2,Lost,United Kingdom
16763,199,1,611.85,2,Lost,United Kingdom
13731,220,2,610.59,2,Lost,United Kingdom
12673,6,2,610.52,3,At-Risk,Germany
15795,150,1,610.01,3,At-Risk,United Kingdom
13357,258,1,609.95,2,Lost,United Kingdom
14636,37,2,609.85,3,At-Risk,United Kingdom
13933,110,2,608.79,3,At-Risk,United Kingdom
12933,25,3,607.53,1,Loyal Customers,United Kingdom
15573,32,2,607.45,3,At-Risk,United Kingdom
17119,4,2,606.91,3,At-Risk,United Kingdom
14710,15,4,606.13,1,Loyal Customers,United Kingdom
17849,219,4,605.8,2,Lost,United Kingdom
14133,130,3,605.64,1,Loyal Customers,United Kingdom
13888,120,2,605.63,3,At-Risk,United Kingdom
17507,262,2,605.58,2,Lost,United Kingdom
13233,75,2,605.12,3,At-Risk,United Kingdom
14323,115,2,605.06,3,At-Risk,United Kingdom
13558,6,4,605.06,1,Loyal Customers,United Kingdom
14675,17,1,604.75,3,At-Risk,United Kingdom
17664,19,2,604.64,3,At-Risk,United Kingdom
12944,36,2,604.51,3,At-Risk,United Kingdom
16732,32,1,603.75,3,At-Risk,United Kingdom
12556,51,2,603.71,3,At-Risk,Spain
12707,292,1,603.42,2,Lost,France
17259,149,2,603.37,3,At-Risk,United Kingdom
15366,76,2,602.51,3,At-Risk,United Kingdom
17890,323,2,602.09,2,Lost,United Kingdom
12654,11,5,601.98,1,Loyal Customers,Germany
14609,73,4,601.56,1,Loyal Customers,United Kingdom
16654,142,4,601.27,1,Loyal Customers,United Kingdom
12420,64,1,600.39,3,At-Risk,Cyprus
18211,26,5,600.07,1,Loyal Customers,United Kingdom
13243,204,1,600.07,2,Lost,United Kingdom
12872,327,2,599.97,2,Lost,United Kingdom
12521,143,1,599.68,3,At-Risk,Germany
14965,97,2,599.0,3,At-Risk,United Kingdom
17420,51,3,598.83,1,Loyal Customers,United Kingdom
14467,18,4,598.76,1,Loyal Customers,United Kingdom
15720,25,1,598.73,3,At-Risk,United Kingdom
13311,5,2,598.57,3,At-Risk,United Kingdom
16298,23,3,598.2,1,Loyal Customers,United Kingdom
13959,80,3,598.2,1,Loyal Customers,United Kingdom
14108,31,2,597.91,3,At-Risk,United Kingdom
17864,13,3,597.5,1,Loyal Customers,United Kingdom
16788,124,2,597.48,3,At-Risk,United Kingdom
14645,157,2,597.09,3,At-Risk,United Kingdom
15381,214,2,596.85,2,Lost,United Kingdom
18246,24,2,596.1,3,At-Risk,United Kingdom
17658,26,2,595.42,3,At-Risk,United Kingdom
14284,31,2,595.25,3,At-Risk,United Kingdom
16325,47,3,594.24,1,Loyal Customers,United Kingdom
15442,249,1,594.0,2,Lost,United Kingdom
12917,129,1,594.0,3,At-Risk,United Kingdom
16535,6,1,593.75,3,At-Risk,United Kingdom
18232,82,4,592.97,1,Loyal Customers,United Kingdom
16203,59,4,592.9,1,Loyal Customers,United Kingdom
14692,138,4,591.55,1,Loyal Customers,United Kingdom
13276,64,2,590.93,3,At-Risk,United Kingdom
13452,260,2,590.0,2,Lost,United Kingdom
13270,367,1,590.0,2,Lost,United Kingdom
14882,27,2,589.7,3,At-Risk,United Kingdom
18123,25,2,589.44,3,At-Risk,United Kingdom
16723,92,2,589.15,3,At-Risk,United Kingdom
16838,198,2,588.85,2,Lost,United Kingdom
14338,162,2,588.22,3,At-Risk,United Kingdom
15624,117,4,588.13,1,Loyal Customers,United Kingdom
17351,37,3,587.15,1,Loyal Customers,United Kingdom
17014,9,3,586.33,1,Loyal Customers,United Kingdom
17360,18,3,585.79,1,Loyal Customers,United Kingdom
12384,29,2,585.27,3,At-Risk,Switzerland
15222,319,1,585.0,2,Lost,United Kingdom
16384,90,2,584.5,3,At-Risk,United Kingdom
16072,289,1,584.32,2,Lost,United Kingdom
14023,8,2,584.07,3,At-Risk,United Kingdom
13557,29,2,584.06,3,At-Risk,United Kingdom
15762,66,2,583.75,3,At-Risk,United Kingdom
12426,195,1,582.73,2,Lost,Germany
13427,20,3,582.6,1,Loyal Customers,United Kingdom
17970,212,1,582.59,2,Lost,United Kingdom
12695,8,4,582.1,1,Loyal Customers,France
18095,313,2,580.05,2,Lost,United Kingdom
16906,82,4,579.77,1,Loyal Customers,United Kingdom
17142,240,1,579.0,2,Lost,United Kingdom
13292,39,2,578.94,3,At-Risk,United Kingdom
17540,25,2,578.9,3,At-Risk,United Kingdom
12601,190,5,577.06,1,Loyal Customers,Germany
14176,298,4,576.9,2,Lost,United Kingdom
16916,24,2,576.26,3,At-Risk,United Kingdom
15830,38,1,576.0,3,At-Risk,United Kingdom
15550,5,4,575.63,1,Loyal Customers,United Kingdom
16345,45,1,575.41,3,At-Risk,United Kingdom
13487,58,3,575.4,1,Loyal Customers,United Kingdom
14167,40,4,574.84,1,Loyal Customers,United Kingdom
14400,150,1,574.7,3,At-Risk,United Kingdom
12784,10,2,574.42,3,At-Risk,Portugal
15339,67,2,574.07,3,At-Risk,United Kingdom
15303,291,1,574.02,2,Lost,United Kingdom
12879,45,3,573.22,1,Loyal Customers,United Kingdom
15415,314,1,572.81,2,Lost,United Kingdom
13379,27,3,572.56,1,Loyal Customers,United Kingdom
13405,75,3,572.45,1,Loyal Customers,United Kingdom
12816,96,2,572.2,3,At-Risk,Poland
13816,24,2,571.67,3,At-Risk,Germany
17616,174,3,571.2,2,Lost,United Kingdom
15821,45,2,570.96,3,At-Risk,United Kingdom
15315,65,2,570.5,3,At-Risk,United Kingdom
14592,36,3,570.46,1,Loyal Customers,United Kingdom
16667,69,2,570.13,3,At-Risk,United Kingdom
13939,24,3,568.55,1,Loyal Customers,United Kingdom
13321,73,2,567.36,3,At-Risk,United Kingdom
17897,173,3,566.6,2,Lost,United Kingdom
18150,33,3,566.58,1,Loyal Customers,United Kingdom
16278,101,1,566.38,3,At-Risk,United Kingdom
13894,24,3,564.62,1,Loyal Customers,United Kingdom
15344,1,3,563.94,1,Loyal Customers,United Kingdom
16933,2,2,563.23,3,At-Risk,United Kingdom
14753,88,1,563.15,3,At-Risk,United Kingdom
17265,139,2,562.9,3,At-Risk,United Kingdom
12414,218,3,562.41,2,Lost,Austria
12559,311,2,561.71,2,Lost,Germany
13946,80,3,561.57,1,Loyal Customers,United Kingdom
15655,244,1,560.67,2,Lost,United Kingdom
13044,292,1,560.47,2,Lost,United Kingdom
14273,52,4,559.97,1,Loyal Customers,United Kingdom
16275,197,1,559.87,2,Lost,United Kingdom
18043,25,3,559.51,1,Loyal Customers,United Kingdom
14177,87,4,559.41,1,Loyal Customers,United Kingdom
12866,284,1,559.12,2,Lost,Belgium
17503,3,2,558.96,3,At-Risk,United Kingdom
12987,74,2,558.7,3,At-Risk,United Kingdom
13800,310,1,558.32,2,Lost,United Kingdom
13260,62,1,557.62,3,At-Risk,United Kingdom
17955,199,4,557.3,2,Lost,United Kingdom
17295,29,3,556.95,1,Loyal Customers,United Kingdom
16385,61,3,555.89,1,Loyal Customers,United Kingdom
14805,16,4,554.65,1,Loyal Customers,United Kingdom
14891,149,2,554.38,3,At-Risk,United Kingdom
14618,10,3,553.44,1,Loyal Customers,United Kingdom
15068,47,2,553.36,3,At-Risk,United Kingdom
12363,110,2,552.0,3,At-Risk,Unspecified
17674,75,2,551.04,3,At-Risk,United Kingdom
17291,309,1,550.8,2,Lost,United Kingdom
17235,26,2,550.06,3,At-Risk,United Kingdom
12390,80,1,549.84,3,At-Risk,Belgium
16340,108,1,549.07,3,At-Risk,United Kingdom
16536,111,1,548.97,3,At-Risk,United Kingdom
16031,93,2,548.94,3,At-Risk,United Kingdom
14474,47,1,547.66,3,At-Risk,United Kingdom
16811,5,2,547.07,3,At-Risk,United Kingdom
17637,32,2,547.06,3,At-Risk,United Kingdom
16211,89,1,547.02,3,At-Risk,United Kingdom
17520,54,1,546.81,3,At-Risk,United Kingdom
12743,135,2,546.43,3,At-Risk,Unspecified
14997,47,3,546.2,1,Loyal Customers,United Kingdom
17806,12,1,546.04,3,At-Risk,United Kingdom
12793,335,2,545.48,2,Lost,Portugal
16475,89,4,544.3,1,Loyal Customers,United Kingdom
13617,41,3,544.18,1,Loyal Customers,United Kingdom
13390,75,1,544.08,3,At-Risk,United Kingdom
16927,116,3,543.05,3,At-Risk,United Kingdom
13278,41,1,542.73,3,At-Risk,United Kingdom
16230,190,2,542.03,2,Lost,United Kingdom
17447,41,2,541.53,3,At-Risk,United Kingdom
17557,15,3,541.46,1,Loyal Customers,United Kingdom
13874,359,1,540.45,2,Lost,United Kingdom
13812,43,3,539.0,1,Loyal Customers,Germany
14496,312,2,538.81,2,Lost,United Kingdom
15452,30,3,538.73,1,Loyal Customers,United Kingdom
15469,51,2,538.55,3,At-Risk,United Kingdom
15539,8,1,538.46,3,At-Risk,United Kingdom
17062,314,4,538.37,2,Lost,United Kingdom
17345,16,4,537.74,1,Loyal Customers,United Kingdom
14539,16,2,537.48,3,At-Risk,United Kingdom
16206,55,4,537.06,1,Loyal Customers,United Kingdom
15043,32,1,537.0,3,At-Risk,United Kingdom
16804,24,3,536.99,1,Loyal Customers,United Kingdom
16233,72,3,536.68,1,Loyal Customers,United Kingdom
15535,174,4,536.4,1,Loyal Customers,United Kingdom
16142,250,1,535.34,2,Lost,United Kingdom
12988,293,1,535.32,2,Lost,United Kingdom
13000,107,3,534.85,3,At-Risk,United Kingdom
13385,330,1,534.57,2,Lost,United Kingdom
17443,220,1,534.24,2,Lost,Canada
13434,75,2,534.24,3,At-Risk,United Kingdom
13217,123,3,533.98,3,At-Risk,United Kingdom
15433,214,2,533.3,2,Lost,United Kingdom
15756,62,4,532.96,1,Loyal Customers,United Kingdom
15825,173,1,532.94,2,Lost,United Kingdom
16706,38,3,531.35,1,Loyal Customers,United Kingdom
14265,110,2,530.18,3,At-Risk,Unspecified
18159,302,1,530.15,2,Lost,United Kingdom
14002,135,2,529.73,3,At-Risk,United Kingdom
14463,99,3,529.62,3,At-Risk,United Kingdom
16185,17,2,529.41,3,At-Risk,United Kingdom
17631,2,3,528.33,1,Loyal Customers,United Kingdom
16602,37,1,528.08,3,At-Risk,United Kingdom
12479,12,1,527.2,3,At-Risk,Germany
17623,33,1,527.05,3,At-Risk,United Kingdom
18252,51,2,526.67,3,At-Risk,United Kingdom
